timestamp,author_channel_id,display_name,message_text,message_sentiment,message_summary,message_type,super_chat_amount,video_offset_sec
2026-05-04T16:02:45.710Z,UC9BRAA5ut3HCBjaYbR9avMw,@dominggosnapitupulu579,but hope also fnc better hands,neutral,but hope also,textMessageEvent,,8218.481
2026-05-04T16:02:47.362Z,UCD9Z1w_UjjX2nJvA2VkEMdw,@Bruno-ab-19,gg,positive,praise,textMessageEvent,,8220.092
2026-05-04T16:02:48.060Z,UCfZWmALMNg91PUvLmLubM-A,@KDAevelyn,what,neutral,what,textMessageEvent,,8220.891
2026-05-04T16:02:48.671Z,UCrhDXfhjiPjHYVLr-PqvfDg,@Itu.a,Twisted Fate?,questioning,question,textMessageEvent,,8221.467
2026-05-04T16:02:48.877Z,UCIYbG6Hzl5m_1M9VHRaQuWA,@AAA4722-s7o,tf top!!!,neutral,tf top,textMessageEvent,,8221.638
2026-05-04T16:02:48.980Z,UCAAgn1-4KlF4Fo6rPKw6Amw,@KrazyCouch2,NAAK NAKO TF HOOYAH,high-energy,all caps reaction,textMessageEvent,,8221.742
2026-05-04T16:02:51.592Z,UCD9Z1w_UjjX2nJvA2VkEMdw,@Bruno-ab-19,no front,neutral,no front,textMessageEvent,,8224.356
2026-05-04T16:02:52.822Z,UCTCX5eu8VMQFLu_h0D-B0uA,@喪彪-c4s,？,neutral,symbol-only message,textMessageEvent,,8225.58
2026-05-04T16:02:53.591Z,UCeFCkpwe8WleE9HLonv7ymA,@tuananhtran294,Tf top???? gg,questioning,question,textMessageEvent,,8226.346
2026-05-04T16:02:55.146Z,UCcIq7Sf5xJLPwh-mUzrJf3g,@aprildempster9441,gg ez,positive,praise,textMessageEvent,,8227.84
2026-05-04T16:02:56.898Z,UCOBjhNQnNjsX1otDOrtHx6g,@wkwkwk092,disgusting range top,neutral,disgusting range top,textMessageEvent,,8229.652
2026-05-04T16:02:58.834Z,UCXxi8Sv_mhRy_dVefLINTKA,@imamasmoro5141,2-0??,questioning,question,textMessageEvent,,8231.582
2026-05-04T16:02:59.287Z,UCiaFxlaYZk711vatDWzz-9A,@yuxuan3347,VIT NO DAMAGE LOL,positive/humor,laughing reaction,textMessageEvent,,8231.969
2026-05-04T16:02:59.509Z,UCrhDXfhjiPjHYVLr-PqvfDg,@Itu.a,"It is gg,no front",neutral,it is gg,textMessageEvent,,8232.259
2026-05-04T16:02:59.746Z,UCamEsCQdor-kQvG9SU5uGuw,@theeplvg,15 assists for LYNCAS this game,neutral,15 assists for,textMessageEvent,,8232.497
2026-05-04T16:03:00.336Z,UCNUaTVKfJfNt4QHIqGZuiwA,@sceptilenessa1586,huh?,questioning,question,textMessageEvent,,8233.024
2026-05-04T16:03:00.317Z,UCYGDjcECxp7NAa-Qsq1g0UA,@CheesySanchez,OMG… he watched that lol dobby video….,positive/humor,laughing reaction,textMessageEvent,,8233.066
2026-05-04T16:03:01.524Z,UCnWULxCJqvfM2zN1yxUYfUg,@moutainman2334,gg fnc win,positive,praise,textMessageEvent,,8234.215
2026-05-04T16:03:03.359Z,UCNctBg2-iZ5uOd8swGT84XQ,@jesussalazar3288,what the fk,neutral,what the fk,textMessageEvent,,8236.149
2026-05-04T16:03:05.190Z,UCXH64Q6L7uOrLYKTZGxFogA,@ngokhaihd,guys i smell something bait on game 2. careful when follow VIT. i think 2 - 0 for fnc,neutral,guys i smell,textMessageEvent,,8238.015
2026-05-04T16:03:05.397Z,UCJpI6qMkwLv0nU_oZIkEFZQ,@Hjerez17,gg this is 1-1 ,positive,praise,textMessageEvent,,8238.192
2026-05-04T16:03:05.532Z,UCIFOZtfPMCsZllUHaKi0kPA,@YasuWW,all in on the dive ig,neutral,all in on,textMessageEvent,,8238.324
2026-05-04T16:03:06.388Z,UC2mvn-F8QR3cwUjHJnbIshA,@personaldevicesaccount,oh Vitality not TF again..,neutral,oh vitality not,textMessageEvent,,8239.211
2026-05-04T16:03:07.348Z,UCboOW9IyuJMY1PyHrmfvcSg,@뚜아-q9b,대떡이네,neutral,symbol-only message,textMessageEvent,,8240.18
2026-05-04T16:03:08.350Z,UCer3WvpTsk8vHGTHfvejMRQ,@karlternida8025,2-0. hahaha. Thanks VIT for letting FNC win. hahaha.,positive/humor,laughing reaction,textMessageEvent,,8241.177
2026-05-04T16:03:09.365Z,UCIFOZtfPMCsZllUHaKi0kPA,@YasuWW,and the picks,neutral,and the picks,textMessageEvent,,8242.124
2026-05-04T16:03:13.496Z,UCrhDXfhjiPjHYVLr-PqvfDg,@Itu.a,It is FNC win in late game ,neutral,it is fnc,textMessageEvent,,8246.228
2026-05-04T16:03:15.616Z,UCkTgLqFROz8bvoyluQNM6Kw,@turkenheimer,ranged top ,neutral,ranged top,textMessageEvent,,8248.314
2026-05-04T16:03:18.753Z,UCNctBg2-iZ5uOd8swGT84XQ,@jesussalazar3288,why is he laughin,neutral,why is he,textMessageEvent,,8251.5
2026-05-04T16:03:20.878Z,UCcjkvluzJ5aIOUXzpzXiU1g,@Hleler,Who is ever killing Ksante and Skarner lmao,positive/humor,laughing reaction,textMessageEvent,,8253.592
2026-05-04T16:03:20.947Z,UCSjppbG42UVcJbI-O5SCxBw,@kishiiiiiiiiiii,MISSED THE FIRST GAME OH MY GOSKDJSKDK ,high-energy,all caps reaction,textMessageEvent,,8253.723
2026-05-04T16:03:21.152Z,UCoUBv_DvlFseqX5aSjaD8Lg,@시원한봄바람,2:0. 100%,neutral,2 0 100,textMessageEvent,,8253.933
2026-05-04T16:03:23.505Z,UCBWeYavZR4vu4SO3HF8TgxA,@renanqueda7450,Vit dont have damage,neutral,vit dont have,textMessageEvent,,8256.218
2026-05-04T16:03:26.479Z,UCXH64Q6L7uOrLYKTZGxFogA,@ngokhaihd,2 - 0 for FNC,neutral,2 0 for,textMessageEvent,,8259.252
2026-05-04T16:03:27.111Z,UCguCvRtS-c37wItVep5dMaQ,@igivesfreerep,vit 2-1,neutral,vit 2 1,textMessageEvent,,8259.834
2026-05-04T16:03:33.645Z,UCT9hjmjcPBKaNxsHUunv7cw,@chreese2590,GG next,positive,praise,textMessageEvent,,8266.371
2026-05-04T16:03:37.159Z,UCTJtX7IclS614LY1QHynNQg,@DecodingBitcoin2009,CS2 is better ,neutral,cs2 is better,textMessageEvent,,8269.821
2026-05-04T16:03:37.753Z,UCIFOZtfPMCsZllUHaKi0kPA,@YasuWW,tbh tf should work well again fnc they usually have a lot of individual missplays in midgame,neutral,tbh tf should,textMessageEvent,,8270.474
2026-05-04T16:03:38.125Z,UC35X4RQHQ0rWy5MwaXAsFZw,@matheusferreira2826,Brazil >> LEC,neutral,brazil lec,textMessageEvent,,8270.851
2026-05-04T16:03:43.215Z,UCgzwZVd4tHQ8PrAC_rhRxEw,@jlmarz,"nice vit, syndra front?",questioning,question,textMessageEvent,,8276.053
2026-05-04T16:03:44.154Z,UC9BRAA5ut3HCBjaYbR9avMw,@dominggosnapitupulu579,u just missed upset smurfing game 1,neutral,u just missed,textMessageEvent,,8276.99
2026-05-04T16:03:50.163Z,UCYGDjcECxp7NAa-Qsq1g0UA,@CheesySanchez,TOP TF? ARTHUA?. is that you?,questioning,question,textMessageEvent,,8282.908
2026-05-04T16:03:51.058Z,UCXH64Q6L7uOrLYKTZGxFogA,@ngokhaihd,dont get bait by VIT on game 2 guys,neutral,dont get bait,textMessageEvent,,8283.865
2026-05-04T16:03:57.714Z,UCPJ7ELWQkVwveADc9hAsqNg,@MrTnbopp123,"fnc has amazing team for catching people, vit cant split up",neutral,fnc has amazing,textMessageEvent,,8290.628
2026-05-04T16:04:01.390Z,UCSjppbG42UVcJbI-O5SCxBw,@kishiiiiiiiiiii,got hold up in an effing meeting sigh ,neutral,got hold up,textMessageEvent,,8294.184
2026-05-04T16:04:10.416Z,UC5iQ-XP7AwIjCUo9CD8HTDA,@ElTobiasss,"bro vitality trolling hard, why tf did I bet on them",neutral,bro vitality trolling,textMessageEvent,,8303.117
2026-05-04T16:04:16.926Z,UCiaFxlaYZk711vatDWzz-9A,@yuxuan3347,BYE BYE VIT ,high-energy,all caps reaction,textMessageEvent,,8309.696
2026-05-04T16:04:23.187Z,UCYH-fcmGzLfT_XhmQceE8Bg,@MutenRosh1-t8k,2-0 or 1-1 bro,neutral,2 0 or,textMessageEvent,,8316.004
2026-05-04T16:04:29.456Z,UCNctBg2-iZ5uOd8swGT84XQ,@jesussalazar3288,gg,positive,praise,textMessageEvent,,8322.255
2026-05-04T16:04:30.079Z,UCOBjhNQnNjsX1otDOrtHx6g,@wkwkwk092,hoping for pentakill in this series,neutral,hoping for pentakill,textMessageEvent,,8322.944
2026-05-04T16:04:31.367Z,UChDbdTtfaDvJE0-8GRNCTpQ,@nayra.mp4,LETSGO FNC,high-energy,all caps reaction,textMessageEvent,,8324.169
2026-05-04T16:04:32.741Z,UCTJtX7IclS614LY1QHynNQg,@DecodingBitcoin2009,CS2 > LOL,positive/humor,laughing reaction,textMessageEvent,,8325.468
2026-05-04T16:04:35.004Z,UC35X4RQHQ0rWy5MwaXAsFZw,@matheusferreira2826,1-1 in my pob,neutral,1 1 in,textMessageEvent,,8327.736
2026-05-04T16:04:35.661Z,UC9BRAA5ut3HCBjaYbR9avMw,@dominggosnapitupulu579,oh razork stopppp,neutral,oh razork stopppp,textMessageEvent,,8328.453
2026-05-04T16:04:35.841Z,UC3yWrTwluQykhleGtmuImjg,@PhoenixStarrwind,Not a good start,neutral,not a good,textMessageEvent,,8328.604
2026-05-04T16:04:37.111Z,UCKhq0pHGfn9UNRVFeMP9UGg,@abdullapankhawala3814,lmao,positive/humor,laughing reaction,textMessageEvent,,8329.841
2026-05-04T16:04:37.713Z,UCM0RlJM9oarphPmlB2U8d_A,@JayJay-rf8tq,gg razork,positive,praise,textMessageEvent,,8330.441
2026-05-04T16:04:38.774Z,UC7A5m55ijESHnNdSgXZv3mw,@ShufflinSkippy,gg,positive,praise,textMessageEvent,,8331.463
2026-05-04T16:04:41.799Z,UCT9hjmjcPBKaNxsHUunv7cw,@chreese2590,2-0,neutral,2 0,textMessageEvent,,8334.551
2026-05-04T16:04:43.665Z,UCSjppbG42UVcJbI-O5SCxBw,@kishiiiiiiiiiii,@dominggo on what champ? ,questioning,question,textMessageEvent,,8336.472
2026-05-04T16:04:44.335Z,UCeFCkpwe8WleE9HLonv7ymA,@tuananhtran294,1-1 FNC gg,positive,praise,textMessageEvent,,8337.141
2026-05-04T16:04:46.595Z,UCNctBg2-iZ5uOd8swGT84XQ,@jesussalazar3288,no jungle,neutral,no jungle,textMessageEvent,,8339.342
2026-05-04T16:04:49.783Z,UCrhDXfhjiPjHYVLr-PqvfDg,@Itu.a,"The only problem for VIT is no durable front,which is insanely bad here",negative,criticism,textMessageEvent,,8342.523
2026-05-04T16:04:49.861Z,UCYG4JL0Nwhbv0z_yrfGGOag,@luismtz1911,2-0,neutral,2 0,textMessageEvent,,8342.602
2026-05-04T16:04:52.402Z,UC35X4RQHQ0rWy5MwaXAsFZw,@matheusferreira2826,Elyoya will ult in the head of this Cait,neutral,elyoya will ult,textMessageEvent,,8345.077
2026-05-04T16:04:55.278Z,UCYGDjcECxp7NAa-Qsq1g0UA,@CheesySanchez,Why is top TF not going lethal tempo??,questioning,question,textMessageEvent,,8348.065
2026-05-04T16:04:55.428Z,UCTJtX7IclS614LY1QHynNQg,@DecodingBitcoin2009,What a bored game,neutral,what a bored,textMessageEvent,,8348.22
2026-05-04T16:04:56.261Z,UCrfGIQDVmOFdZL4GsDcE9ng,@_jimjam_4283,has anyone ever picked shaco in a pro match and why not?,questioning,question,textMessageEvent,,8349.105
2026-05-04T16:04:57.780Z,UCslE2RVtCYveG4jNArXknQQ,@finrod76,VIT snowballs or gg,positive,praise,textMessageEvent,,8350.675
2026-05-04T16:04:58.969Z,UC9BRAA5ut3HCBjaYbR9avMw,@dominggosnapitupulu579,@kish ezreal,neutral,kish ezreal,textMessageEvent,,8351.896
2026-05-04T16:05:02.147Z,UC1bdD4Wtawb89kfbqCToaFg,@marysama7292,razork not ganking is better for fnc lol xdd,positive/humor,laughing reaction,textMessageEvent,,8355.043
2026-05-04T16:05:03.707Z,UCYG4JL0Nwhbv0z_yrfGGOag,@luismtz1911,who will kill that front?,questioning,question,textMessageEvent,,8356.578
2026-05-04T16:05:06.838Z,UCr_ilRFPtkf7_fR9U_bAP0Q,@petersonmachado4314,ranged top zzz,neutral,ranged top zzz,textMessageEvent,,8359.648
2026-05-04T16:05:07.962Z,UCXH64Q6L7uOrLYKTZGxFogA,@ngokhaihd,Once Pantheon take out in fight entire team VIT collapse,neutral,once pantheon take,textMessageEvent,,8360.783
2026-05-04T16:05:08.439Z,UCd_kAK1VDTZwG60qQMZqmkw,@k3v1n21,1-2 fnc gg ,positive,praise,textMessageEvent,,8361.226
2026-05-04T16:05:14.925Z,UCuF9LbR159quccYOh5w6otw,@truckdung_07,What is this VIT comp ? They plan to engage in big fights with R Pantheon only ?,questioning,question,textMessageEvent,,8367.698
2026-05-04T16:05:16.474Z,UCTJtX7IclS614LY1QHynNQg,@DecodingBitcoin2009,I'm falling asleep,neutral,i'm falling asleep,textMessageEvent,,8369.187
2026-05-04T16:05:18.728Z,UCdIoTmXPTWRi0gSljJIWu0A,@Akronstudent,Is Sona playable?,questioning,question,textMessageEvent,,8371.453
2026-05-04T16:05:18.949Z,UCIImJlg0ogOWuwQ_7w0e4aA,@beibeideng4943,bunch of irons,neutral,bunch of irons,textMessageEvent,,8371.676
2026-05-04T16:05:23.853Z,UCXH64Q6L7uOrLYKTZGxFogA,@ngokhaihd,no no! 2 - 0,neutral,no no 2,textMessageEvent,,8376.723
2026-05-04T16:05:26.456Z,UCG7XqZKfqTkF2Ynkr9-iLOQ,@PG-vs9im,@_jimjam_4283 last time I saw Shaco in pro play was 2019,neutral,jimjam 4283 last,textMessageEvent,,8379.306
2026-05-04T16:05:26.780Z,UCSjppbG42UVcJbI-O5SCxBw,@kishiiiiiiiiiii,ezreal?! aight imma watch the replay later. thanks bro,questioning,question,textMessageEvent,,8379.625
2026-05-04T16:05:36.485Z,UCIFOZtfPMCsZllUHaKi0kPA,@YasuWW,they dont wanna engage big fights at all ig,neutral,they dont wanna,textMessageEvent,,8389.227
2026-05-04T16:05:43.904Z,UCOBjhNQnNjsX1otDOrtHx6g,@wkwkwk092,"is this a tft twisted fate, haha",positive/humor,laughing reaction,textMessageEvent,,8396.728
2026-05-04T16:05:47.246Z,UCIFOZtfPMCsZllUHaKi0kPA,@YasuWW,sona is fine rn but shes never strong in proplay,neutral,sona is fine,textMessageEvent,,8400.01
2026-05-04T16:05:52.661Z,UCrfGIQDVmOFdZL4GsDcE9ng,@_jimjam_4283,oh wow long time ago. thanks,neutral,oh wow long,textMessageEvent,,8405.428
2026-05-04T16:05:53.026Z,UCrhDXfhjiPjHYVLr-PqvfDg,@Itu.a,VIT comp doesn't make any senses for me tho,neutral,vit comp doesn't,textMessageEvent,,8405.795
2026-05-04T16:06:03.675Z,UCIFOZtfPMCsZllUHaKi0kPA,@YasuWW,there was a very strong sona game from andil in split 1 i believe,neutral,there was a,textMessageEvent,,8416.302
2026-05-04T16:06:12.115Z,UCdIoTmXPTWRi0gSljJIWu0A,@Akronstudent,@YasuWW thanks,neutral,yasuww thanks,textMessageEvent,,8424.853
2026-05-04T16:06:12.746Z,UCGKw7k_d9WJYUAudC17f6EA,@matteosagwa6930,"GOOD STUFF BOT FNATIC, SHAME RAZORK IS A TERROIST",high-energy,all caps reaction,textMessageEvent,,8425.486
2026-05-04T16:06:16.532Z,UCTCX5eu8VMQFLu_h0D-B0uA,@喪彪-c4s,1:1,neutral,1 1,textMessageEvent,,8429.379
2026-05-04T16:06:20.648Z,UC35X4RQHQ0rWy5MwaXAsFZw,@matheusferreira2826,syndra outrange cait no?,questioning,question,textMessageEvent,,8433.414
2026-05-04T16:06:23.812Z,UCuF9LbR159quccYOh5w6otw,@truckdung_07,"Well I know they have Bard but still, too risky considering their comp squishy af",neutral,well i know,textMessageEvent,,8436.583
2026-05-04T16:06:32.701Z,UCguvphQXAKcLvVvhC5uSe0w,@andreeagabriela1818,Whats the general score?,questioning,question,textMessageEvent,,8445.521
2026-05-04T16:06:41.974Z,UCrhDXfhjiPjHYVLr-PqvfDg,@Itu.a,Exactly ,neutral,exactly,textMessageEvent,,8454.748
2026-05-04T16:06:43.483Z,UCD9Z1w_UjjX2nJvA2VkEMdw,@Bruno-ab-19,?,questioning/confusion,question mark,textMessageEvent,,8456.214
2026-05-04T16:06:43.789Z,UCSjppbG42UVcJbI-O5SCxBw,@kishiiiiiiiiiii,OOF,neutral,oof,textMessageEvent,,8456.583
2026-05-04T16:06:44.996Z,UCUUHoJtdXzI9sCpeZzYGlxA,@pedrolevy5545,wtf,negative,criticism,textMessageEvent,,8457.73
2026-05-04T16:06:45.347Z,UC9BRAA5ut3HCBjaYbR9avMw,@dominggosnapitupulu579,fakkk,neutral,fakkk,textMessageEvent,,8458.141
2026-05-04T16:06:46.439Z,UChDbdTtfaDvJE0-8GRNCTpQ,@nayra.mp4,damn,neutral,damn,textMessageEvent,,8459.173
2026-05-04T16:06:48.137Z,UCdU9wE92p6Kf56g-Q3Yo3rA,@klementzhobro1152,hahah,positive/humor,laughing reaction,textMessageEvent,,8460.808
2026-05-04T16:06:50.027Z,UCrhDXfhjiPjHYVLr-PqvfDg,@Itu.a,Wtf,negative,criticism,textMessageEvent,,8462.758
2026-05-04T16:06:50.289Z,UCIYbG6Hzl5m_1M9VHRaQuWA,@AAA4722-s7o,RAZORK???,questioning,question,textMessageEvent,,8462.956
2026-05-04T16:06:52.011Z,UCLYcN4vo1tjDHK44PoSAt4g,@rafipuff,lmao,positive/humor,laughing reaction,textMessageEvent,,8464.58
2026-05-04T16:06:52.655Z,UCNUaTVKfJfNt4QHIqGZuiwA,@sceptilenessa1586,??,questioning/confusion,question mark,textMessageEvent,,8465.324
2026-05-04T16:06:53.106Z,UCeFCkpwe8WleE9HLonv7ymA,@tuananhtran294,1-1 FNC gg,positive,praise,textMessageEvent,,8465.941
2026-05-04T16:06:54.114Z,UCXH64Q6L7uOrLYKTZGxFogA,@ngokhaihd,that a good sight for fnc,neutral,that a good,textMessageEvent,,8466.949
2026-05-04T16:06:54.558Z,UCAAgn1-4KlF4Fo6rPKw6Amw,@KrazyCouch2,WORTH. WORTH BRO DOUBLE BUFFS FOR UPSET.,high-energy,all caps reaction,textMessageEvent,,8467.331
2026-05-04T16:06:56.050Z,UCYGDjcECxp7NAa-Qsq1g0UA,@CheesySanchez,… we do a little trolling i guess…,neutral,we do a,textMessageEvent,,8468.822
2026-05-04T16:06:58.494Z,UC7SakiTNQpGZlGuSc7_Q7eA,@ylfluoS,"Get rid of Razork, please FNC",neutral,get rid of,textMessageEvent,,8471.221
2026-05-04T16:06:58.495Z,UCYZrG0WmdPSMRHkF5SNXuKQ,@tantoannguyen7936,WTF gank,negative,criticism,textMessageEvent,,8471.253
2026-05-04T16:06:58.811Z,UCLYcN4vo1tjDHK44PoSAt4g,@rafipuff,razork is so bad,negative,criticism,textMessageEvent,,8471.539
2026-05-04T16:06:58.978Z,UCfZWmALMNg91PUvLmLubM-A,@KDAevelyn,its ok,neutral,its ok,textMessageEvent,,8471.737
2026-05-04T16:06:59.059Z,UCGz0eEVKJ_CdJL_ceXVnVkg,@linkingirl17,?,questioning/confusion,question mark,textMessageEvent,,8471.775
2026-05-04T16:07:00.042Z,UCzraAxUcnRiuxA2XA_3oG9A,@Zeraldd,Eu dive,neutral,eu dive,textMessageEvent,,8472.835
2026-05-04T16:07:02.028Z,UC7SakiTNQpGZlGuSc7_Q7eA,@ylfluoS,I cant take this anymore,neutral,i cant take,textMessageEvent,,8474.756
2026-05-04T16:07:02.225Z,UCxIlC6Snune5ebY79uFfGxw,@BGMwizard-l1j,Razork lol,positive/humor,laughing reaction,textMessageEvent,,8475.009
2026-05-04T16:07:02.409Z,UCqtMZQuE7c4YJjyWsyqCFqg,@saidaberda911,how did fnatic win last game lol,positive/humor,laughing reaction,textMessageEvent,,8475.139
2026-05-04T16:07:02.576Z,UC7A5m55ijESHnNdSgXZv3mw,@ShufflinSkippy,FREE UPSET,high-energy,all caps reaction,textMessageEvent,,8475.307
2026-05-04T16:07:06.110Z,UCXH64Q6L7uOrLYKTZGxFogA,@ngokhaihd,"trust fnc guys, that 2 - 0",neutral,trust fnc guys,textMessageEvent,,8478.831
2026-05-04T16:07:07.034Z,UCT9hjmjcPBKaNxsHUunv7cw,@chreese2590,?,questioning/confusion,question mark,textMessageEvent,,8479.787
2026-05-04T16:07:08.374Z,UCsJDzfFAZdxkXJpzeweAqmw,@oppeswe,Lmao,positive/humor,laughing reaction,textMessageEvent,,8481.185
2026-05-04T16:07:12.470Z,UCGKw7k_d9WJYUAudC17f6EA,@matteosagwa6930,YOU HAVE NO SUMMS ,high-energy,all caps reaction,textMessageEvent,,8485.281
2026-05-04T16:07:19.429Z,UC2mvn-F8QR3cwUjHJnbIshA,@personaldevicesaccount,as expected from Razork Skarner,neutral,as expected from,textMessageEvent,,8492.175
2026-05-04T16:07:24.109Z,UCAAgn1-4KlF4Fo6rPKw6Amw,@KrazyCouch2,STOP COPING THAT'S MEGA WORTH,high-energy,all caps reaction,textMessageEvent,,8496.831
2026-05-04T16:07:24.474Z,UCuF9LbR159quccYOh5w6otw,@truckdung_07,Godlike dive against Bard Jhin,neutral,godlike dive against,textMessageEvent,,8497.229
2026-05-04T16:07:27.787Z,UCSjppbG42UVcJbI-O5SCxBw,@kishiiiiiiiiiii,upset must have carried the first game real hard,neutral,upset must have,textMessageEvent,,8500.571
2026-05-04T16:07:28.123Z,UCGKw7k_d9WJYUAudC17f6EA,@matteosagwa6930,it's gonna be Upset against the world lol,positive/humor,laughing reaction,textMessageEvent,,8500.833
2026-05-04T16:07:35.955Z,UCY09DDsiOjKNI923psqjLAQ,@koreanata6951,"Upset can't solo carry. His idol is Rekkles, so...",neutral,upset can't solo,textMessageEvent,,8508.666
2026-05-04T16:07:39.542Z,UCrhDXfhjiPjHYVLr-PqvfDg,@Itu.a,@saidaberda911 ezreal carry ,neutral,saidaberda911 ezreal carry,textMessageEvent,,8512.379
2026-05-04T16:07:40.129Z,UCP9zh5qtp3NhDyVdUPu-GQw,@happycyclops5622,they won game 1 so match fix wasn't obvious,neutral,they won game,textMessageEvent,,8512.963
2026-05-04T16:07:43.277Z,UCfqhmUUk5LoKIvfonXE2sVw,@roygagnant8290,jhin lose this match up,neutral,jhin lose this,textMessageEvent,,8516.0
2026-05-04T16:07:48.071Z,UCrhDXfhjiPjHYVLr-PqvfDg,@Itu.a,That is an oversimplification here,neutral,that is an,textMessageEvent,,8520.858
2026-05-04T16:07:52.976Z,UC1s9mdKnukSlzBimJxErx0w,@matthieu6144,@KrazyCouch2 in what world ?,questioning,question,textMessageEvent,,8525.727
2026-05-04T16:08:09.595Z,UC1bdD4Wtawb89kfbqCToaFg,@marysama7292,electroCUTE,neutral,electrocute,textMessageEvent,,8542.265
2026-05-04T16:08:09.716Z,UCSvjQBDgYDB5TGVmCZObcwA,@nightbot,"Racism, sexism, or discrimination of any kind will result in receiving a penalty. No political or religious topics. No advertisement, gambling or promotion of illegal acts. Please be kind to everyone.",neutral,racism sexism or,textMessageEvent,,8542.452
2026-05-04T16:08:43.912Z,UCuF9LbR159quccYOh5w6otw,@truckdung_07,"Cant wait for VIT to roam the fk out of the game, got all the advantage possible then suddenly miss all skillshots then get Ksan’te-ed",neutral,cant wait for,textMessageEvent,,8576.723
2026-05-04T16:08:46.938Z,UCer3WvpTsk8vHGTHfvejMRQ,@karlternida8025,"Wait for VIT to take lead, then bet all on FNC. VIT GG late game. ",positive,praise,textMessageEvent,,8579.745
2026-05-04T16:08:54.739Z,UCrhDXfhjiPjHYVLr-PqvfDg,@Itu.a,Which ad is better scaling tho,neutral,which ad is,textMessageEvent,,8587.634
2026-05-04T16:09:05.772Z,UCXH64Q6L7uOrLYKTZGxFogA,@ngokhaihd,dont get bait by vit on game 2 guys. trust fnc. that 2 - 0,neutral,dont get bait,textMessageEvent,,8598.501
2026-05-04T16:09:12.142Z,UCBWeYavZR4vu4SO3HF8TgxA,@renanqueda7450,Who will kill skarner late game?,questioning,question,textMessageEvent,,8604.88
2026-05-04T16:09:16.190Z,UCIFOZtfPMCsZllUHaKi0kPA,@YasuWW,cait scales better but has an awful 2 items spike,neutral,cait scales better,textMessageEvent,,8608.976
2026-05-04T16:09:25.581Z,UCIFOZtfPMCsZllUHaKi0kPA,@YasuWW,shes barely even a character at 2 items,neutral,shes barely even,textMessageEvent,,8618.308
2026-05-04T16:09:25.914Z,UC9ac3JDpSuFNF7cwCFhfo9w,@beingkarl442,who has better late game guys ,neutral,who has better,textMessageEvent,,8618.673
2026-05-04T16:09:29.007Z,UCKs_dRHE1h3ilflxKVX7_JQ,@justinlee4434,Let’s go naak naako!,neutral,let s go,textMessageEvent,,8621.759
2026-05-04T16:09:29.720Z,UCnH4iJqVT5hqcICe0qH9eqQ,@yomatokamari,deserved for ranged top,neutral,deserved for ranged,textMessageEvent,,8622.441
2026-05-04T16:09:32.934Z,UCJWB12LJVemXimDpCR345LQ,@ryevaristoo,@renanqueda7450 vitality,neutral,renanqueda7450 vitality,textMessageEvent,,8625.753
2026-05-04T16:09:42.780Z,UCBWeYavZR4vu4SO3HF8TgxA,@renanqueda7450,Late game is for fnatic,neutral,late game is,textMessageEvent,,8635.511
2026-05-04T16:09:44.981Z,UCWXUzNuYLdDVZJ_AgGJGOWw,@jonasvogel3672,@renanqueda7450 TF after roughly a minute of AAs,neutral,renanqueda7450 tf after,textMessageEvent,,8637.812
2026-05-04T16:09:50.129Z,UCdlk-J9-CigiikeF6AXmI2Q,@STRATEGODOTCOM,"2 words, Razor and K.",neutral,2 words razor,textMessageEvent,,8642.957
2026-05-04T16:09:57.878Z,UCrhDXfhjiPjHYVLr-PqvfDg,@Itu.a,Late game is definitely for Fnatic,neutral,late game is,textMessageEvent,,8650.697
2026-05-04T16:10:18.576Z,UCfZWmALMNg91PUvLmLubM-A,@KDAevelyn,no way VIT would win in lategame,neutral,no way vit,textMessageEvent,,8671.361
2026-05-04T16:10:27.632Z,UCBWeYavZR4vu4SO3HF8TgxA,@renanqueda7450,There is no dps ,neutral,there is no,textMessageEvent,,8680.265
2026-05-04T16:10:33.338Z,UC9BRAA5ut3HCBjaYbR9avMw,@dominggosnapitupulu579,what for K word?,questioning,question,textMessageEvent,,8686.006
2026-05-04T16:10:46.136Z,UCrhDXfhjiPjHYVLr-PqvfDg,@Itu.a,The problem for VIT is no durable comp tho,neutral,the problem for,textMessageEvent,,8698.991
2026-05-04T16:10:49.033Z,UCuF9LbR159quccYOh5w6otw,@truckdung_07,"@renaqueda7450 Vit comp has no intention to drag the game THAT long tho considering their comp excels in roaming and even has TF. Well, problem is whether they play clean to end the game fast enough",neutral,renaqueda7450 vit comp,textMessageEvent,,8701.899
2026-05-04T16:10:53.147Z,UCciXZAsB2q_0SoAeQv2W-WQ,@GabrielMasamune,did fnc and vit swapped out their mid laners or im seeing bad?,questioning,question,textMessageEvent,,8705.857
2026-05-04T16:10:56.617Z,UCrhDXfhjiPjHYVLr-PqvfDg,@Itu.a,"I mean frontline,oopsie",neutral,i mean frontline,textMessageEvent,,8709.392
2026-05-04T16:11:03.142Z,UCSjppbG42UVcJbI-O5SCxBw,@kishiiiiiiiiiii,razork and k? k for?,questioning,question,textMessageEvent,,8716.0
2026-05-04T16:11:06.451Z,UCYG4JL0Nwhbv0z_yrfGGOag,@luismtz1911,2 TANKS VS NONE,high-energy,all caps reaction,textMessageEvent,,8719.311
