stream_id,timestamp,author_channel_id,display_name,message_text,message_sentiment,message_summary,message_type,super_chat_amount,video_offset_sec,duration_sec,relative_time,rel_time_pct,rel_bin_20,rel_bin_label
oxUSw1N9i3k,2026-05-04T15:31:23.293Z,UCHND70rRkA6rqhPAl0sdNiA,@jakuboss_,carz,neutral,carz,textMessageEvent,,6336.062,24477.876,0.25884852100729655,25.884852100729656,5,25-30%
oxUSw1N9i3k,2026-05-04T15:31:23.739Z,UCyhbnaNapUXw9xP-2TRlHDQ,@apostoloskatrantzis,and this is baron,neutral,and this is,textMessageEvent,,6336.504,24477.876,0.258866578129573,25.8866578129573,5,25-30%
oxUSw1N9i3k,2026-05-04T15:31:24.446Z,UCCI87oLZXfzkmvOgcDV7pYQ,@jcz1412,carrzyy??,questioning,question,textMessageEvent,,6337.246,24477.876,0.2588968912171955,25.88968912171955,5,25-30%
oxUSw1N9i3k,2026-05-04T15:31:24.576Z,UC-kp1J8JkBKbjtv6rr9AewA,@가보자1121,LETS GOOOO,high-energy,all caps reaction,textMessageEvent,,6337.375,24477.876,0.25890216128229426,25.890216128229426,5,25-30%
oxUSw1N9i3k,2026-05-04T15:31:24.782Z,UCBWeYavZR4vu4SO3HF8TgxA,@renanqueda7450,iI SAID ABOUT THIS EZREAL,neutral,ii said about,textMessageEvent,,6337.552,24477.876,0.2589093923018484,25.89093923018484,5,25-30%
oxUSw1N9i3k,2026-05-04T15:31:26.132Z,UCD_cecJgTLG08BC5v9OJr9w,@AlpTugcanCnar,Yesss,neutral,yesss,textMessageEvent,,6338.901,24477.876,0.25896450329268766,25.896450329268767,5,25-30%
oxUSw1N9i3k,2026-05-04T15:31:27.287Z,UCIYbG6Hzl5m_1M9VHRaQuWA,@AAA4722-s7o,ACTUAL 1V9,high-energy,all caps reaction,textMessageEvent,,6340.056,24477.876,0.2590116887592698,25.901168875926977,5,25-30%
oxUSw1N9i3k,2026-05-04T15:31:27.591Z,UC0xN1fOI8Fsl3hg37ti2C5g,@Zobokolobozo,that was so good but carzy went full int,neutral,that was so,textMessageEvent,,6340.352,24477.876,0.2590237813117445,25.90237813117445,5,25-30%
oxUSw1N9i3k,2026-05-04T15:31:28.254Z,UCPkIdg8Ixepo--ottsHHi4Q,@dwite7637,carzzy int,neutral,carzzy int,textMessageEvent,,6341.082,24477.876,0.2590536041607532,25.905360416075318,5,25-30%
oxUSw1N9i3k,2026-05-04T15:31:28.839Z,UCBaDQoOHWfc0kePO59WiADw,@BossJazz7,"les, go ezrael can carry",neutral,les go ezrael,textMessageEvent,,6341.672,24477.876,0.25907770755926696,25.907770755926695,5,25-30%
oxUSw1N9i3k,2026-05-04T15:31:29.279Z,UCmUnD2QTQvY60v7k63-9stA,@Holo-l2t,Thanks god there's Upset,neutral,thanks god there's,textMessageEvent,,6342.047,24477.876,0.2590930275159495,25.909302751594947,5,25-30%
oxUSw1N9i3k,2026-05-04T15:31:29.857Z,UCjOmefUHQ3lLtGyPLBn_RNA,@ΙωαννηςΚλειδερης-υ1ι,upseeeet,neutral,upseeeet,textMessageEvent,,6342.626,24477.876,0.2591166815290673,25.91166815290673,5,25-30%
oxUSw1N9i3k,2026-05-04T15:31:30.241Z,UCPVVsS9B0f10g5e8ilb9ncQ,@llewelyn4152,GG,positive,praise,textMessageEvent,,6343.012,24477.876,0.25913245087114584,25.913245087114582,5,25-30%
oxUSw1N9i3k,2026-05-04T15:31:30.520Z,UCZd99tRJb3pHY1FLJ9nnFoA,@BomMeii,fnc carzzy,neutral,fnc carzzy,textMessageEvent,,6343.318,24477.876,0.2591449519557988,25.914495195579878,5,25-30%
oxUSw1N9i3k,2026-05-04T15:31:31.399Z,UC9BRAA5ut3HCBjaYbR9avMw,@dominggosnapitupulu579,nice throw kaisa,positive,praise,textMessageEvent,,6344.2,24477.876,0.259180984493916,25.918098449391604,5,25-30%
oxUSw1N9i3k,2026-05-04T15:31:32.706Z,UCLvGfscPuV3F9kV7Ebpv0lQ,@ThisIsNotSky,I thought it was over when the engage happened what was that ,neutral,i thought it,textMessageEvent,,6345.539,24477.876,0.2592356869525771,25.92356869525771,5,25-30%
oxUSw1N9i3k,2026-05-04T15:31:33.180Z,UC88CCjscNXCAn2xWfMKbWVg,@RetroObby,OH MY GOD upset,neutral,oh my god,textMessageEvent,,6345.93,24477.876,0.2592516605607447,25.925166056074474,5,25-30%
oxUSw1N9i3k,2026-05-04T15:31:33.225Z,UCJsj22gJCw6rHi36vawCwCw,@dromi-nh3vn,GG save naak nako,positive,praise,textMessageEvent,,6345.979,24477.876,0.2592536623684179,25.92536623684179,5,25-30%
oxUSw1N9i3k,2026-05-04T15:31:33.268Z,UCkL7VTM_rkyiS_GMvGdpuag,@Handle8795,Upset 1v9,neutral,upset 1v9,textMessageEvent,,6345.989,24477.876,0.2592540709005961,25.92540709005961,5,25-30%
oxUSw1N9i3k,2026-05-04T15:31:34.654Z,UCPG_QVeiP3IhVruNsMTSSXg,@kyle1085,carzzy trolling with this build,neutral,carzzy trolling with,textMessageEvent,,6347.374,24477.876,0.25931065260727687,25.93106526072769,5,25-30%
oxUSw1N9i3k,2026-05-04T15:31:35.486Z,UCozRzIJDnL1FIgGe7ztJcUg,@kalinicius,Humanoid: #ALWAYSFNATIC,neutral,humanoid alwaysfnatic,textMessageEvent,,6348.174,24477.876,0.2593433351815329,25.93433351815329,5,25-30%
oxUSw1N9i3k,2026-05-04T15:31:35.813Z,UCDGNrNb9brk0xLbv1ZPkoTw,@LOS_Architect,Carzy terrible positioning,negative,criticism,textMessageEvent,,6348.566,24477.876,0.25935934964291835,25.935934964291835,5,25-30%
oxUSw1N9i3k,2026-05-04T15:31:37.246Z,UCK9qGSA6qGmtiYi9XuX3Ddw,@Kylanyx,Jeebus!!,neutral,jeebus,textMessageEvent,,6349.969,24477.876,0.2594166667075199,25.94166667075199,5,25-30%
oxUSw1N9i3k,2026-05-04T15:31:39.898Z,UCAh81rDT1tnKvNqRg8K0tpQ,@alexandregabrielsantosluis8169,upset does not want to lose this game,neutral,upset does not,textMessageEvent,,6352.665,24477.876,0.2595268069827627,25.95268069827627,5,25-30%
oxUSw1N9i3k,2026-05-04T15:31:40.083Z,UCFqlQZJ-aw40lV0m9dbMwjg,@FenixK17,chck carzzy's bank,neutral,chck carzzy's bank,textMessageEvent,,6352.914,24477.876,0.2595369794339999,25.953697943399987,5,25-30%
oxUSw1N9i3k,2026-05-04T15:31:40.468Z,UC9Pl11rgoKqL-3Zqha5ylvA,@robertopenaje7102,OMG upset c,neutral,omg upset c,textMessageEvent,,6353.233,24477.876,0.2595500116104845,25.95500116104845,5,25-30%
oxUSw1N9i3k,2026-05-04T15:31:41.259Z,UC71EkxH-l3eIQ4D91kXQN2w,@RoaringPhoenix,aint no way VIT loses to FNC right?,questioning,question,textMessageEvent,,6354.025,24477.876,0.259582367358998,25.9582367358998,5,25-30%
oxUSw1N9i3k,2026-05-04T15:31:42.079Z,UCCqfY-546S7vS-TZyoyYRAA,@VVSDiamonds,Carzzy under 9.5 map 1+2 pls,neutral,carzzy under 9,textMessageEvent,,6354.845,24477.876,0.2596158669976104,25.961586699761042,5,25-30%
oxUSw1N9i3k,2026-05-04T15:31:42.942Z,UCatVmkd3wG32AcIT84sSH_Q,@JamesandCatsu,upset back going to be broken after this game,neutral,upset back going,textMessageEvent,,6355.772,24477.876,0.2596537379305296,25.965373793052958,5,25-30%
oxUSw1N9i3k,2026-05-04T15:31:43.935Z,UCP5AQFS9OEdVXxUTax2yL6w,@mynameismare,carzzy brother,neutral,carzzy brother,textMessageEvent,,6356.734,24477.876,0.25969303872607247,25.969303872607245,5,25-30%
oxUSw1N9i3k,2026-05-04T15:31:44.668Z,UClIHNkNNR0dMK0DIVewydNQ,@DippyDog,wtf carzy,negative,criticism,textMessageEvent,,6357.473,24477.876,0.2597232292540415,25.97232292540415,5,25-30%
oxUSw1N9i3k,2026-05-04T15:31:44.849Z,UCOBjhNQnNjsX1otDOrtHx6g,@wkwkwk092,wtf that ult kaisa,negative,criticism,textMessageEvent,,6357.681,24477.876,0.25973172672334804,25.973172672334805,5,25-30%
oxUSw1N9i3k,2026-05-04T15:31:45.335Z,UCuF9LbR159quccYOh5w6otw,@truckdung_07,FNC carrrzy tysm,neutral,fnc carrrzy tysm,textMessageEvent,,6358.165,24477.876,0.25975149968077293,25.975149968077293,5,25-30%
oxUSw1N9i3k,2026-05-04T15:31:45.796Z,UCNJd8WNCYVHNewHbUPTAAxg,@vuonglong9523,carry do so good 6th member of FNC,neutral,carry do so,textMessageEvent,,6358.664,24477.876,0.2597718854364651,25.977188543646513,5,25-30%
oxUSw1N9i3k,2026-05-04T15:31:47.077Z,UCShyXDgRPQ_kVimjcoDFrtA,@lunanacomet,"he doesn't do enough damage, just do front to back, why go in on Upset",neutral,he doesn't do,textMessageEvent,,6359.941,24477.876,0.25982405499562133,25.982405499562134,5,25-30%
oxUSw1N9i3k,2026-05-04T15:31:52.600Z,UCLzCGn_BRscLR8ObyA2LLjQ,@vietanhtruong2061,Carzzy 1vs9,neutral,carzzy 1vs9,textMessageEvent,,6365.456,24477.876,0.2600493604918989,26.00493604918989,5,25-30%
oxUSw1N9i3k,2026-05-04T15:31:58.748Z,UClIHNkNNR0dMK0DIVewydNQ,@DippyDog,bad days to have eyes when have adc like carzy,negative,criticism,textMessageEvent,,6371.497,24477.876,0.2602961547807498,26.02961547807498,5,25-30%
oxUSw1N9i3k,2026-05-04T15:32:00.271Z,UC-tZQqHTbWcnfostDuEVsew,@piotrj333,every single Q of Ez hits,neutral,every single q,textMessageEvent,,6373.02,24477.876,0.2603583742314897,26.035837423148973,5,25-30%
oxUSw1N9i3k,2026-05-04T15:32:01.714Z,UCaEjBdX2abkzt8zrVH2dwwQ,@Silahsor75,Ornn vs. no frontline,neutral,ornn vs no,textMessageEvent,,6374.463,24477.876,0.260417325424804,26.0417325424804,5,25-30%
oxUSw1N9i3k,2026-05-04T15:32:02.007Z,UCMss4o8_TWH1SX8fDVsChpw,@RenataEnjoyer,crazy carzzy,neutral,crazy carzzy,textMessageEvent,,6374.759,24477.876,0.26042941797727875,26.042941797727874,5,25-30%
oxUSw1N9i3k,2026-05-04T15:32:03.830Z,UCvXZ98S46AD3CPCaicEUjWg,@남이상민-h7c,carzzy what the f..,neutral,carzzy what the,textMessageEvent,,6376.737,24477.876,0.2605102256421268,26.05102256421268,5,25-30%
oxUSw1N9i3k,2026-05-04T15:32:04.815Z,UCCqflMQPiN6_Rrv7MmD5YUw,@nnsonn,??? kaisar,questioning,question,textMessageEvent,,6377.723,24477.876,0.26055050691489734,26.055050691489733,5,25-30%
oxUSw1N9i3k,2026-05-04T15:32:04.948Z,UCSvjQBDgYDB5TGVmCZObcwA,@nightbot,"Racism, sexism, or discrimination of any kind will result in receiving a penalty. No political or religious topics. No advertisement, gambling or promotion of illegal acts. Please be kind to everyone.",neutral,racism sexism or,textMessageEvent,,6377.861,24477.876,0.2605561446589565,26.055614465895648,5,25-30%
oxUSw1N9i3k,2026-05-04T15:32:06.155Z,UC_5mhb0L0VWyzcQZbbhE2xQ,@bensonvong,No Viktor ult so not enough dps,neutral,no viktor ult,textMessageEvent,,6379.032,24477.876,0.2606039837770238,26.06039837770238,5,25-30%
oxUSw1N9i3k,2026-05-04T15:32:09.585Z,UCp2bukVmfhjoXH3lhkAzkHw,@TyralBipath,I dont get Carzy build,neutral,i dont get,textMessageEvent,,6382.323,24477.876,0.26073843171686956,26.073843171686956,5,25-30%
oxUSw1N9i3k,2026-05-04T15:32:17.250Z,UC6dwvPph2SOWLJAzPLdMLqA,@winterfell8756,EZRAEL GAMING,high-energy,all caps reaction,textMessageEvent,,6389.972,24477.876,0.26105091797997504,26.105091797997503,5,25-30%
oxUSw1N9i3k,2026-05-04T15:32:17.210Z,UC2__grfVY35ixR7GCGNtFuA,@BondanPrawibowo,choking f5k and win classic fnatic,neutral,choking f5k and,textMessageEvent,,6389.997,24477.876,0.2610519393104206,26.10519393104206,5,25-30%
oxUSw1N9i3k,2026-05-04T15:32:17.895Z,UCqYauRz1Xm3HBSRdMSG-wtg,@minhdh6885,8-1 ezreal now,neutral,8 1 ezreal,textMessageEvent,,6390.704,24477.876,0.2610808225354193,26.10808225354193,5,25-30%
oxUSw1N9i3k,2026-05-04T15:32:18.048Z,UCXVxc7snGcncCgZVr5mK0oQ,@User_AxeI,VLADI IS SO USELESS,high-energy,all caps reaction,textMessageEvent,,6390.859,24477.876,0.26108715478418143,26.108715478418144,5,25-30%
oxUSw1N9i3k,2026-05-04T15:32:19.196Z,UCeCJYqu1qzeik3rhurfF_DQ,@geraldoroxas7894,carzzy potanginamo,neutral,carzzy potanginamo,textMessageEvent,,6392.034,24477.876,0.26113515731512,26.113515731512,5,25-30%
oxUSw1N9i3k,2026-05-04T15:32:22.972Z,UCVwJ86nVeHMEXsaG-wC7RAw,@NightcorePiika,@nnsonn where is kaisar?,questioning,question,textMessageEvent,,6395.687,24477.876,0.2612843941198166,26.128439411981656,5,25-30%
oxUSw1N9i3k,2026-05-04T15:32:24.062Z,UCe4o1I-xPpyKQnA_E1bY7vw,@MrAzeaza,there's no reason for rumble to be the last alive,neutral,there's no reason,textMessageEvent,,6396.778,24477.876,0.26132896498045827,26.132896498045827,5,25-30%
oxUSw1N9i3k,2026-05-04T15:32:25.577Z,UCrhDXfhjiPjHYVLr-PqvfDg,@Itu.a,"When FNC adc have to carry:""Not again?""",questioning,question,textMessageEvent,,6398.351,24477.876,0.2613932270920892,26.13932270920892,5,25-30%
oxUSw1N9i3k,2026-05-04T15:32:27.028Z,UCJBV1FFXxFVXwnJ3kiTRW8w,@Desert_Thirst,fnc throws these,neutral,fnc throws these,textMessageEvent,,6399.806,24477.876,0.26145266852401733,26.145266852401733,5,25-30%
oxUSw1N9i3k,2026-05-04T15:32:29.788Z,UCmUnD2QTQvY60v7k63-9stA,@Holo-l2t,If Upset was in VIT this game would be done already,neutral,if upset was,textMessageEvent,,6402.534,24477.876,0.2615641161022304,26.15641161022304,5,25-30%
oxUSw1N9i3k,2026-05-04T15:32:29.904Z,UC9BRAA5ut3HCBjaYbR9avMw,@dominggosnapitupulu579,if vit with jupa adc this team would insane,neutral,if vit with,textMessageEvent,,6402.7,24477.876,0.26157089773638853,26.15708977363885,5,25-30%
