timestamp,author_channel_id,display_name,message_text,message_type,super_chat_amount,video_offset_sec
2026-04-26T14:18:05.043Z,UCCgqxJ1b0zHNWh8Q3aL7cOg,@Detypoloza,,textMessageEvent,,1912.917
2026-04-26T14:18:17.585Z,UCrbPw5nrukzkMyfSsV7oL0Q,@FSL..,Rooster was also good on Olaf but not so good on Irelia I think,textMessageEvent,,1925.419
2026-04-26T14:18:25.441Z,UCaapXnwG-PmgUHAipXICjRA,@sigladon,"Navi should lock playoffs today, right?",textMessageEvent,,1933.254
2026-04-26T14:18:41.726Z,UCaapXnwG-PmgUHAipXICjRA,@sigladon,leyends xd,textMessageEvent,,1949.488
2026-04-26T14:18:56.230Z,UCWC9OQlZ2G8QSflXamtRQJA,@parad0x_223,!Language,textMessageEvent,,1964.118
2026-04-26T14:19:02.470Z,UCdfIylWatQ05Wri9zbWCDTA,@xizokdmp,sorry that song reminded of that moment xD,textMessageEvent,,1970.527
2026-04-26T14:19:03.077Z,UCSvjQBDgYDB5TGVmCZObcwA,@nightbot,"We understand you want to cheer in your native language, however to make chat understandable for everyone, please, keep it in English. All non-English messages will be deleted. Thank you!",textMessageEvent,,1970.867
2026-04-26T14:19:11.342Z,UCWC9OQlZ2G8QSflXamtRQJA,@parad0x_223,nw nw,textMessageEvent,,1979.362
2026-04-26T14:19:17.081Z,UCrbPw5nrukzkMyfSsV7oL0Q,@FSL..,"NAVI is pretty much locked already, it's 95+%",textMessageEvent,,1984.966
2026-04-26T14:19:47.086Z,UCrbPw5nrukzkMyfSsV7oL0Q,@FSL..,Unrelated questions but when are we getting SIDE2SIDE again?,textMessageEvent,,2014.894
2026-04-26T14:20:10.798Z,UCrbPw5nrukzkMyfSsV7oL0Q,@FSL..,I miss SIDE2SIDE,textMessageEvent,,2038.609
2026-04-26T14:20:29.200Z,UC5ZhWAJD_CqWGzcqN_rKhcw,@Delbin90,why is it these 4 teams again? where are the other teams?,textMessageEvent,,2057.172
2026-04-26T14:20:57.087Z,UCJV4Yd1sR5midaNXcKvBYEg,@V1C0vv,These are the teams that are playing today,textMessageEvent,,2084.946
2026-04-26T14:21:41.628Z,UC5ZhWAJD_CqWGzcqN_rKhcw,@Delbin90,i mean why is it these 4 teams yesterday and today? ,textMessageEvent,,2129.457
2026-04-26T14:21:44.323Z,UC2TViDabpTmxwYCNbOntgqw,@LydiaNewts,@Delbin90 its a roadshow,textMessageEvent,,2132.118
2026-04-26T14:21:50.440Z,UC5ZhWAJD_CqWGzcqN_rKhcw,@Delbin90,oh,textMessageEvent,,2138.3
2026-04-26T14:21:58.929Z,UC2TViDabpTmxwYCNbOntgqw,@LydiaNewts,theyre in paris not berlin,textMessageEvent,,2146.572
2026-04-26T14:22:24.561Z,UC5ZhWAJD_CqWGzcqN_rKhcw,@Delbin90,honestly i have no idea where do normal matches even host at lol. ,textMessageEvent,,2172.578
2026-04-26T14:22:42.548Z,UC2TViDabpTmxwYCNbOntgqw,@LydiaNewts,"ah berlin is lec homebase, they has a small studio there",textMessageEvent,,2190.27
2026-04-26T14:22:53.119Z,UC5ZhWAJD_CqWGzcqN_rKhcw,@Delbin90,oh,textMessageEvent,,2201.149
2026-04-26T14:23:49.432Z,UC2TViDabpTmxwYCNbOntgqw,@LydiaNewts,banger waiting music,textMessageEvent,,2257.197
2026-04-26T14:24:14.919Z,UCSvjQBDgYDB5TGVmCZObcwA,@nightbot,"Racism, sexism, or discrimination of any kind will result in receiving a penalty. No political or religious topics. No advertisement, gambling or promotion of illegal acts. Please be kind to everyone.",textMessageEvent,,2282.666
2026-04-26T14:25:00.396Z,UC2TViDabpTmxwYCNbOntgqw,@LydiaNewts,"cant wait for fnatic series, kc should win very easily",textMessageEvent,,2328.237
2026-04-26T14:26:44.517Z,UC5ZhWAJD_CqWGzcqN_rKhcw,@Delbin90,"I like LCK casters most, LEC casters 2nd. the other regions felt meh. ",textMessageEvent,,2432.361
2026-04-26T14:27:03.272Z,UC5ZhWAJD_CqWGzcqN_rKhcw,@Delbin90,I love it when LCK casters flame the teams or players,textMessageEvent,,2451.246
2026-04-26T14:28:05.626Z,UC5ZhWAJD_CqWGzcqN_rKhcw,@Delbin90,I hope LEC casters would get spicier and flame the players/teams. ,textMessageEvent,,2513.636
2026-04-26T14:28:57.923Z,UC2TViDabpTmxwYCNbOntgqw,@LydiaNewts,lec caster ramblings are funny,textMessageEvent,,2565.929
2026-04-26T14:29:16.454Z,UC2TViDabpTmxwYCNbOntgqw,@LydiaNewts,when they get stuck in a tangent it creases me up,textMessageEvent,,2584.193
2026-04-26T14:30:15.064Z,UCSvjQBDgYDB5TGVmCZObcwA,@nightbot,Follow LEC on TikTok: https://www.tiktok.com/@lec,textMessageEvent,,2642.981
2026-04-26T14:30:38.190Z,UCSvjQBDgYDB5TGVmCZObcwA,@nightbot,Remember to Follow LEC on X: https://x.com/LEC,textMessageEvent,,2666.003
2026-04-26T14:30:55.869Z,UCSvjQBDgYDB5TGVmCZObcwA,@nightbot,"We understand you want to cheer in your native language, however to make chat understandable for everyone, please, keep it in English. All non-English messages will be deleted. Thank you!",textMessageEvent,,2683.821
2026-04-26T14:32:04.782Z,UCSvjQBDgYDB5TGVmCZObcwA,@nightbot,"Racism, sexism, or discrimination of any kind will result in receiving a penalty. No political or religious topics. No advertisement, gambling or promotion of illegal acts. Please be kind to everyone.",textMessageEvent,,2752.575
2026-04-26T14:32:06.996Z,UC2TViDabpTmxwYCNbOntgqw,@LydiaNewts,missing vit a lot cant wait to see them play next wekeend,textMessageEvent,,2754.792
2026-04-26T14:32:57.477Z,UC1_JYeT0ZuHOrg2jaIuQU6g,@nathanhawkins6661,#LEC,textMessageEvent,,2805.3
2026-04-26T14:33:01.368Z,UC1_JYeT0ZuHOrg2jaIuQU6g,@nathanhawkins6661,LETS GOOOO!,textMessageEvent,,2809.147
2026-04-26T14:33:11.630Z,UC1_JYeT0ZuHOrg2jaIuQU6g,@nathanhawkins6661, Mods    ,textMessageEvent,,2819.521
2026-04-26T14:33:17.476Z,UCWC9OQlZ2G8QSflXamtRQJA,@parad0x_223,hi hi chat,textMessageEvent,,2825.357
2026-04-26T14:33:18.713Z,UCnE4yfnrBInoz4R6bqoK6tw,@hearthstonebrasil5833,Navi win please ,textMessageEvent,,2826.579
2026-04-26T14:33:22.949Z,UCJV4Yd1sR5midaNXcKvBYEg,@V1C0vv,@nathanhawkins6661 hello ,textMessageEvent,,2831.145
2026-04-26T14:33:34.154Z,UCdgKeCGqv96fga2CNr7Fb1A,@Trungdeptraiss,SHFT win ,textMessageEvent,,2842.197
2026-04-26T14:33:56.191Z,UCaapXnwG-PmgUHAipXICjRA,@sigladon,nice song,textMessageEvent,,2864.132
2026-04-26T14:34:02.927Z,UCUkBdX37fRkvqR-jvgosToA,@EliteDamS,!songs,textMessageEvent,,2870.741
2026-04-26T14:34:14.386Z,UC1_JYeT0ZuHOrg2jaIuQU6g,@nathanhawkins6661,@V1C0vv Man NAVI v SHFT - What a series - Who ya rooting for - Id LOVE to see NAVI win but man... ?,textMessageEvent,,2882.274
2026-04-26T14:34:27.225Z,UC2TViDabpTmxwYCNbOntgqw,@LydiaNewts,hello moderaters,textMessageEvent,,2894.953
2026-04-26T14:34:31.162Z,UCJV4Yd1sR5midaNXcKvBYEg,@V1C0vv,@nathanhawkins6661 I am backing NAVI on this one,textMessageEvent,,2899.05
2026-04-26T14:34:37.599Z,UCWC9OQlZ2G8QSflXamtRQJA,@parad0x_223,!playlist,textMessageEvent,,2905.444
2026-04-26T14:34:39.376Z,UC2TViDabpTmxwYCNbOntgqw,@LydiaNewts,wtf biased mod,textMessageEvent,,2907.144
2026-04-26T14:34:40.544Z,UCJV4Yd1sR5midaNXcKvBYEg,@V1C0vv,@LydiaNewts heyo,textMessageEvent,,2908.382
2026-04-26T14:34:41.743Z,UCSvjQBDgYDB5TGVmCZObcwA,@nightbot,Here is a playlist we cropped up for you ;) https://open.spotify.com/playlist/3Hd...,textMessageEvent,,2909.594
2026-04-26T14:34:45.596Z,UCWC9OQlZ2G8QSflXamtRQJA,@parad0x_223,@EliteDamS ,textMessageEvent,,2913.427
2026-04-26T14:34:47.834Z,UC1_JYeT0ZuHOrg2jaIuQU6g,@nathanhawkins6661,@V1C0vv LETS GOOOO! Gimme 3 games!!!,textMessageEvent,,2915.567
2026-04-26T14:35:00.992Z,UCJV4Yd1sR5midaNXcKvBYEg,@V1C0vv,@LydiaNewts no,textMessageEvent,,2928.783
2026-04-26T14:35:11.007Z,UC2TViDabpTmxwYCNbOntgqw,@LydiaNewts,xdd,textMessageEvent,,2938.812
2026-04-26T14:35:30.011Z,UC5ZhWAJD_CqWGzcqN_rKhcw,@Delbin90,the only team players i remember are G2 and KC canna/caliste lol. the rest of them I can never remember.,textMessageEvent,,2957.931
2026-04-26T14:35:38.982Z,UC1_JYeT0ZuHOrg2jaIuQU6g,@nathanhawkins6661,@V1C0vv Ignore the haters V1C!!,textMessageEvent,,2966.857
2026-04-26T14:35:51.965Z,UC2TViDabpTmxwYCNbOntgqw,@LydiaNewts,wtfwtf,textMessageEvent,,2979.735
2026-04-26T14:35:56.749Z,UC2TViDabpTmxwYCNbOntgqw,@LydiaNewts,no hate >:0,textMessageEvent,,2984.436
2026-04-26T14:36:06.038Z,UC1_JYeT0ZuHOrg2jaIuQU6g,@nathanhawkins6661,Mmmm Hmmm... ,textMessageEvent,,2994.098
2026-04-26T14:36:32.569Z,UCSjppbG42UVcJbI-O5SCxBw,@kishiiiiiiiiiii,9 minutes more,textMessageEvent,,3020.518
2026-04-26T14:36:43.393Z,UC5ZhWAJD_CqWGzcqN_rKhcw,@Delbin90,who is this guy wearing fnatic's shirt?,textMessageEvent,,3031.254
2026-04-26T14:36:44.232Z,UC2TViDabpTmxwYCNbOntgqw,@LydiaNewts, ,textMessageEvent,,3032.055
2026-04-26T14:36:48.808Z,UC-Mk_V4Wgh-AGPEPdbYtaMA,@lockshabaz1876,hate! hate! hate!,textMessageEvent,,3036.751
2026-04-26T14:36:53.178Z,UC5ZhWAJD_CqWGzcqN_rKhcw,@Delbin90,nvm he's gone ,textMessageEvent,,3040.906
2026-04-26T14:36:56.336Z,UC7E-ZyApaU6L8HCXadLB03g,@shaakho,Jhin game ,textMessageEvent,,3044.095
2026-04-26T14:36:57.426Z,UC2TViDabpTmxwYCNbOntgqw,@LydiaNewts,That was upset @delbin,textMessageEvent,,3045.115
2026-04-26T14:37:07.474Z,UC2TViDabpTmxwYCNbOntgqw,@LydiaNewts,Ah tags don’t work on mobile weird ,textMessageEvent,,3055.261
2026-04-26T14:37:14.708Z,UC5ZhWAJD_CqWGzcqN_rKhcw,@Delbin90,oh,textMessageEvent,,3062.549
2026-04-26T14:37:25.504Z,UC2TViDabpTmxwYCNbOntgqw,@LydiaNewts,Upset is fnatic adc,textMessageEvent,,3073.256
2026-04-26T14:38:06.981Z,UC2TViDabpTmxwYCNbOntgqw,@LydiaNewts,"I’m most looking forward to seeing Caliste, he is my favourite ",textMessageEvent,,3114.923
2026-04-26T14:38:07.087Z,UC5ZhWAJD_CqWGzcqN_rKhcw,@Delbin90,"damn, sleeve tattoo?",textMessageEvent,,3115.105
2026-04-26T14:38:43.398Z,UC2TViDabpTmxwYCNbOntgqw,@LydiaNewts,Samd is cool,textMessageEvent,,3151.322
2026-04-26T14:39:03.096Z,UC5ZhWAJD_CqWGzcqN_rKhcw,@Delbin90,I can never seem to remember their faces lolol,textMessageEvent,,3171.054
2026-04-26T14:39:23.849Z,UC2TViDabpTmxwYCNbOntgqw,@LydiaNewts,Remember the gameplay it’s more important ,textMessageEvent,,3191.669
2026-04-26T14:39:59.112Z,UC5ZhWAJD_CqWGzcqN_rKhcw,@Delbin90,maybe I needa eat more kit kat,textMessageEvent,,3227.045
2026-04-26T14:40:11.321Z,UC2TViDabpTmxwYCNbOntgqw,@LydiaNewts,True,textMessageEvent,,3240.397
2026-04-26T14:40:14.462Z,UC2TViDabpTmxwYCNbOntgqw,@LydiaNewts,Brain food,textMessageEvent,,3243.483
2026-04-26T14:40:18.606Z,UCSvjQBDgYDB5TGVmCZObcwA,@nightbot,"Racism, sexism, or discrimination of any kind will result in receiving a penalty. No political or religious topics. No advertisement, gambling or promotion of illegal acts. Please be kind to everyone.",textMessageEvent,,3247.706
2026-04-26T14:40:37.837Z,UC2TViDabpTmxwYCNbOntgqw,@LydiaNewts,"I hope my parents don’t cook roast dinner during the Kc series, I’ll be so mad",textMessageEvent,,3266.874
2026-04-26T14:41:02.693Z,UC5ZhWAJD_CqWGzcqN_rKhcw,@Delbin90,why,textMessageEvent,,3291.824
2026-04-26T14:41:23.835Z,UC2TViDabpTmxwYCNbOntgqw,@LydiaNewts,Won’t be able to watch :((,textMessageEvent,,3312.93
2026-04-26T14:41:48.237Z,UCLKGLk8FGFRikcX11_EcgTQ,@Quietics,"Awakened! My favourite! LEC is on, baby, let's go!",textMessageEvent,,3337.321
2026-04-26T14:42:01.586Z,UC2TViDabpTmxwYCNbOntgqw,@LydiaNewts,Welcome,textMessageEvent,,3350.631
2026-04-26T14:42:41.596Z,UCwxPwDhSiK5maBbdjSAdefQ,@SON-q8u7r,hi,textMessageEvent,,3390.741
2026-04-26T14:43:27.339Z,UC2TViDabpTmxwYCNbOntgqw,@LydiaNewts,Hello LEC fans,textMessageEvent,,3436.402
2026-04-26T14:43:42.192Z,UCP5AQFS9OEdVXxUTax2yL6w,@mynameismare,hello,textMessageEvent,,3451.29
2026-04-26T14:43:42.470Z,UCgUn4PYoyzRt1kBfF9F0abw,@khalillo4109,!teemo,textMessageEvent,,3451.646
2026-04-26T14:43:48.311Z,UCSvjQBDgYDB5TGVmCZObcwA,@nightbot,Bandle scout Teemo reporting for duty!,textMessageEvent,,3457.394
2026-04-26T14:43:56.319Z,UCwxPwDhSiK5maBbdjSAdefQ,@SON-q8u7r,I live in Korea. Where do you live,textMessageEvent,,3465.473
2026-04-26T14:43:59.828Z,UC5ZhWAJD_CqWGzcqN_rKhcw,@Delbin90,"I like Caps, he seem so non-toxic and serious. ",textMessageEvent,,3468.999
2026-04-26T14:43:59.964Z,UCgUn4PYoyzRt1kBfF9F0abw,@khalillo4109,@nightbot !teemo,textMessageEvent,,3469.134
2026-04-26T14:44:02.926Z,UC2TViDabpTmxwYCNbOntgqw,@LydiaNewts,UK,textMessageEvent,,3471.963
2026-04-26T14:44:12.760Z,UCwxPwDhSiK5maBbdjSAdefQ,@SON-q8u7r,Koreans like lec the most after lck,textMessageEvent,,3481.858
2026-04-26T14:44:19.356Z,UC2TViDabpTmxwYCNbOntgqw,@LydiaNewts,Cool to see Korea support for LEC!,textMessageEvent,,3488.43
2026-04-26T14:44:37.542Z,UCwxPwDhSiK5maBbdjSAdefQ,@SON-q8u7r,Please come to Korea sometime! Please come and see Lck,textMessageEvent,,3506.658
2026-04-26T14:45:00.325Z,UC2TViDabpTmxwYCNbOntgqw,@LydiaNewts,"I would love that, but it’s very hard for tourists to get lck tickets :((",textMessageEvent,,3529.409
2026-04-26T14:45:03.533Z,UC5ZhWAJD_CqWGzcqN_rKhcw,@Delbin90,"SON, KT or T1? ",textMessageEvent,,3532.719
2026-04-26T14:45:12.347Z,UCSvjQBDgYDB5TGVmCZObcwA,@nightbot,"We understand you want to cheer in your native language, however to make chat understandable for everyone, please, keep it in English. All non-English messages will be deleted. Thank you!",textMessageEvent,,3541.475
2026-04-26T14:45:12.725Z,UCmZCF0VF_1CtiqmJ4yH7I7Q,@ahmadmirzatappi8142,"im loving the cultural cross polination of this, lck watchers goes over here and giving support",textMessageEvent,,3541.827
2026-04-26T14:45:20.192Z,UC2TViDabpTmxwYCNbOntgqw,@LydiaNewts,"me and my fiancé want to go one day though for sure, he is a huge t1 fan!!",textMessageEvent,,3549.24
2026-04-26T14:45:24.236Z,UCmZCF0VF_1CtiqmJ4yH7I7Q,@ahmadmirzatappi8142,ok maybe its because of pbester,textMessageEvent,,3553.349
2026-04-26T14:45:39.334Z,UCgUn4PYoyzRt1kBfF9F0abw,@khalillo4109,whos the SON,textMessageEvent,,3568.412
2026-04-26T14:45:42.743Z,UCwxPwDhSiK5maBbdjSAdefQ,@SON-q8u7r,I'd like to go see the rec game in person someday,textMessageEvent,,3571.863
2026-04-26T14:45:55.806Z,UC5ZhWAJD_CqWGzcqN_rKhcw,@Delbin90,There^,textMessageEvent,,3584.894
2026-04-26T14:46:00.864Z,UCLKGLk8FGFRikcX11_EcgTQ,@Quietics,LEC ,textMessageEvent,,3589.946
2026-04-26T14:46:01.545Z,UCAAgn1-4KlF4Fo6rPKw6Amw,@KrazyCouch2,I wanna see some GOOD GAMES from even the Shifters,textMessageEvent,,3590.625
2026-04-26T14:46:08.518Z,UC2TViDabpTmxwYCNbOntgqw,@LydiaNewts,"it is super fun, I’ve met Koreans in the Berlin studio you are very much welcome here ",textMessageEvent,,3597.601
2026-04-26T14:46:46.564Z,UCwxPwDhSiK5maBbdjSAdefQ,@SON-q8u7r,"I'll cheer for you so that you can come back to the top. For your information, I'm also a T1 fan",textMessageEvent,,3635.713
2026-04-26T14:46:47.266Z,UC2TViDabpTmxwYCNbOntgqw,@LydiaNewts,"@SON-q8u7r if you helped us get lck tickets we come to Korea, haha!",textMessageEvent,,3636.277
2026-04-26T14:46:52.808Z,UC5ZhWAJD_CqWGzcqN_rKhcw,@Delbin90,I hope KT or HLE win LCK this split.,textMessageEvent,,3641.868
2026-04-26T14:46:56.304Z,UCegrS1P8-1_AoHsRqeAkv3w,@Kajurington67,Wow going to lck sounds like a legit dream,textMessageEvent,,3645.32
2026-04-26T14:46:57.981Z,UCgUn4PYoyzRt1kBfF9F0abw,@khalillo4109,Shift win,textMessageEvent,,3647.077
2026-04-26T14:46:59.824Z,UC2TViDabpTmxwYCNbOntgqw,@LydiaNewts,Good choice ,textMessageEvent,,3648.882
2026-04-26T14:47:06.738Z,UCXrZL6gvkBDekzEmPqrMScg,@zietznoch6822,ah nice it starts. lets swap over to my favorite co streamers,textMessageEvent,,3655.796
2026-04-26T14:47:21.754Z,UCwxPwDhSiK5maBbdjSAdefQ,@SON-q8u7r,"Of course, I will always help you if you come to Korea!",textMessageEvent,,3670.892
2026-04-26T14:48:00.768Z,UC2TViDabpTmxwYCNbOntgqw,@LydiaNewts,"Yay, we will keep that in mind!! You are a nice guy ",textMessageEvent,,3709.804
2026-04-26T14:48:07.707Z,UCSvjQBDgYDB5TGVmCZObcwA,@nightbot,"Racism, sexism, or discrimination of any kind will result in receiving a penalty. No political or religious topics. No advertisement, gambling or promotion of illegal acts. Please be kind to everyone.",textMessageEvent,,3716.769
2026-04-26T14:48:07.957Z,UC5ZhWAJD_CqWGzcqN_rKhcw,@Delbin90,I wonder where is Sjokz,textMessageEvent,,3717.104
2026-04-26T14:48:14.346Z,UC7E-ZyApaU6L8HCXadLB03g,@shaakho,she’s so pretty ,textMessageEvent,,3723.505
2026-04-26T14:48:16.423Z,UCwxPwDhSiK5maBbdjSAdefQ,@SON-q8u7r,thank you so much,textMessageEvent,,3725.545
2026-04-26T14:48:18.201Z,UCP5AQFS9OEdVXxUTax2yL6w,@mynameismare,oh my god gnar plushie,textMessageEvent,,3727.257
2026-04-26T14:48:19.952Z,UCmZCF0VF_1CtiqmJ4yH7I7Q,@ahmadmirzatappi8142,its start with success,textMessageEvent,,3729.078
2026-04-26T14:48:27.652Z,UC2TViDabpTmxwYCNbOntgqw,@LydiaNewts,Probably didn’t travel for the roadshow delbin ,textMessageEvent,,3736.666
2026-04-26T14:48:43.703Z,UC2TViDabpTmxwYCNbOntgqw,@LydiaNewts,It’s expensive to send more talent than necessary ,textMessageEvent,,3752.783
2026-04-26T14:48:52.263Z,UC5ZhWAJD_CqWGzcqN_rKhcw,@Delbin90,probably :o,textMessageEvent,,3761.386
2026-04-26T14:49:05.507Z,UC3C-hObbM_Z0if7wzlu-RzQ,@potatochipx4019,Did LEC really switch venues from that 50 sitter in Berlin? This venue is so much better,textMessageEvent,,3774.528
2026-04-26T14:49:08.599Z,UC2TViDabpTmxwYCNbOntgqw,@LydiaNewts,She will probably be at the Barcelona one in 2 weeks,textMessageEvent,,3777.697
2026-04-26T14:49:19.617Z,UC2TViDabpTmxwYCNbOntgqw,@LydiaNewts,Potato it’s a roadshow,textMessageEvent,,3788.682
2026-04-26T14:49:29.560Z,UCgR6b-OTkh3dg7APB5JIZ1w,@tankred2243,Finn Voice wtf ? ,textMessageEvent,,3798.66
2026-04-26T14:49:31.849Z,UC2TViDabpTmxwYCNbOntgqw,@LydiaNewts,Kc arena for this weekend only ,textMessageEvent,,3800.948
2026-04-26T14:49:53.102Z,UC5ZhWAJD_CqWGzcqN_rKhcw,@Delbin90,"damn, laure has the glitter powder all over her body. I dislike glitter powders, so hard to wash off. ",textMessageEvent,,3822.236
2026-04-26T14:49:58.109Z,UCFr4MHP0NrG2dxEgFcOwEmw,@whatiswinrate,T1 Homeground this weekend was insane,textMessageEvent,,3827.171
2026-04-26T14:50:11.182Z,UCRz-KVNHX3cNn5L9ghgfBGA,@SlavinRagnavoire,wahahaha team who is meet shfters = free win,textMessageEvent,,3840.292
2026-04-26T14:50:20.334Z,UC2TViDabpTmxwYCNbOntgqw,@LydiaNewts,"I saw the faker roll clip, so funny",textMessageEvent,,3849.338
2026-04-26T14:50:28.263Z,UC3C-hObbM_Z0if7wzlu-RzQ,@potatochipx4019,"Nooo, hopefully they had better venues like these. The atmosphere is insane",textMessageEvent,,3857.322
2026-04-26T14:50:34.620Z,UCwxPwDhSiK5maBbdjSAdefQ,@SON-q8u7r,@LydiaNewts I'll always remember you here. I hope to see you on this YouTube Rec channel,textMessageEvent,,3863.727
2026-04-26T14:50:50.606Z,UCFr4MHP0NrG2dxEgFcOwEmw,@whatiswinrate,@LydiaNewts you also saw Keria back roll? and Keria also resigned for 3 more years,textMessageEvent,,3879.715
2026-04-26T14:51:07.454Z,UC2TViDabpTmxwYCNbOntgqw,@LydiaNewts,"You are too kind, we can connect outside of YouTube perhaps? @SON-q8u7r",textMessageEvent,,3896.55
2026-04-26T14:51:14.559Z,UC5ZhWAJD_CqWGzcqN_rKhcw,@Delbin90,waiting for Oner's turn to resign,textMessageEvent,,3903.671
2026-04-26T14:51:39.278Z,UCngtuhraL44c2TbpoCj0Awg,@RumpledRankor,I think it would be really funny if shifters won today,textMessageEvent,,3928.304
2026-04-26T14:51:47.668Z,UC2TViDabpTmxwYCNbOntgqw,@LydiaNewts,"@whatiswinrate noo i didnt, but thats hella cool, i suppose keria is a t1 for lifer",textMessageEvent,,3936.755
2026-04-26T14:51:52.587Z,UCN-k1i0H5n7ZMSdBZlQH-Ng,@rankson1211,never watched pro League but i am here backing shift for 3 time ,textMessageEvent,,3941.665
2026-04-26T14:52:14.500Z,UCgUn4PYoyzRt1kBfF9F0abw,@khalillo4109,shift win ,textMessageEvent,,3963.604
2026-04-26T14:52:18.297Z,UC2TViDabpTmxwYCNbOntgqw,@LydiaNewts,@rankson1211 similar sentiment as a sk supported,textMessageEvent,,3967.394
